Ref. Publication date [year:mm:dd],Substrate,Electrode,TL1-front,TL2-front,TL3-front,,TL4-back,TL5-back,TL6-back,TL7-back,Electrode2,Cell. Area. Measured [cm^2],Cell. Architecture [nip/pin/ É],Module [TRUE/FALSE],Perovskite. Composition. A-ions [Ion.1; Ion.2; É | Ion.3; É | ...],Perovskite. Composition. B-ions [Ion.1; Ion.2; É | Ion.3; É | ...],Perovskite. Composition. C-ions [Ion.1; Ion.2; É | Ion.3; É | ...],Perovskite. Composition. C-ions. Coefficients [Cof.1; Cof.2; É | Cof.3; É | ...],Perovskite. Additives. Compounds [Addt.1; Addt.2; ... | Addt.3; É | Addt.4 | ... ],Perovskite. Band gap [Eg.1 | Eg.2 | ...] [eV],Perovskite. Deposition. Number of deposition steps,Perovskite. Deposition. Procedure [Proc. 1 >> Proc. 2 >> ... | Proc. 3 >> É | Proc. 4 | ... ],Perovskite. Deposition. Solvents [Sol.1; Sol.2 >> Sol.3; ... >> ... | Sol.4 >> É | Sol.5 | ... ],Perovskite. Deposition. Solvents. Mixing ratios [V1; V2 >> V3; V4 >> ... | V5; V6 >> É | 1 | ... ],Perovskite. Deposition. Quenching media [Sol.1; Sol.2; É],Encapsulation [TRUE/FALSE],Encapsulation. Stack sequence [Mat.1; Mat.2; ... | Mat.3; ... | Mat.4 | ...],Encapsulation. Edge sealing materials [Mat.1; Mat.2; ... ],JV. Reverse scan. PCE [%] ,JV. Forward scan. PCE [%] ,Stability. Measured [TRUE/FALSE],Stability. Protocol [ISOS x/IEC x/ É] ,Stability. Light source. Type [Dark/White LED/Metal halide/ ...],Stability. Light. UV filter [TRUE/FALSE],Stability. Potential bias. Load condition [Open circuit/MPPT/Constant potential/ É],Stability. Temperature. Range [T.min; T.max] or [T.constant] [deg. C],Stability. Atmosphere [Gas1; Gas2; ...],Stability. Relative humidity. Average value [%],Stability. Time. Total exposure [h],Stability. PCE. Burn in observed [TRUE/FALSE],Stability. PCE. End of experiment [% of initial PCE],Stability. PCE. T80 [h],Stability. PCE. Ts80 [h],Stability. PCE. After 1000 h [% of initial PCE]
2019-04-22 00:00:00,SLG , ITO , P3CT ,,, Perovskite , PFPDI ,,,, Ag,0.1,pin,FALSE,MA,Pb,I,3,,1.6,1,Spin-coating,DMF; DMSO,1; 1,Chlorobenzene,FALSE,Unknown,Unknown,13.58,15.01,TRUE,ISOS-D-1,Dark,FALSE,Open circuit,25.0; 25.0,Air,57.8,100,FALSE,76.5,85.10638298,,
2017-08-30 00:00:00,SLG , FTO , TiO2-c , TiO2-mp ,, Perovskite , Spiro-MeOTAD ,,,, Ag,0.1,nip-mp,FALSE,MA,Pb,I,3,,1.57,1,Spin-coating,DMF,1,Diethyl ether,TRUE,UV-curable epoxy,Unknown,16.96,17.7,TRUE,ISOS-D-1,Dark,FALSE,Open circuit,25.0; 25.0,Ambient,,96,FALSE,76.5,81.70212766,,
2017-05-03 00:00:00,SLG , FTO , TiO2-c , TiO2-mp , Al2O3-mp , Perovskite ,,,,, Carbon,0.14,nip-mp-carbon,FALSE,MA,Pb,I,3,5-AVAI,1.6,1,Drop-infiltration,GBL,1,Unknown,FALSE,Unknown,Unknown,8.72,,TRUE,ISOS-D-1,Dark,FALSE,Open circuit,25.0; 25.0,Air,40,380,FALSE,76.76,327.0223752,,
2016-02-03 00:00:00,SLG , FTO , TiO2-c ,,, Perovskite , Spiro-MeOTAD ,,,, Au,0.049,nip,FALSE,(PEA); MA,Pb,I,121,,,1,Spin-coating,DMF,1,Unknown,FALSE,Unknown,Unknown,18.24,,TRUE,ISOS-D-1,Dark,FALSE,Open circuit,25.0; 25.0,Air,55,336,FALSE,76.8,289.6551724,,
2016-02-16 00:00:00,SLG , FTO , TiO2-c , TiO2-mp ,, Perovskite , Spiro-MeOTAD ,,,, Au,0.16,nip-mp,FALSE,MA,Pb,I,3,,1.6,1,Spin-coating,DMF,1,Chlorobenzene,FALSE,Unknown,Unknown,15.6,,TRUE,ISOS-D-1,Dark,FALSE,Open circuit,25.0; 25.0,Air,,4320,FALSE,76.8,3724.137931,,
2019-11-18 00:00:00,SLG , FTO , NiO-c ,,, Perovskite , PCBM-60 ,,,, Ag,0.25,pin,FALSE,MA,Pb,I,3,,1.55,1,Spin-coating,DMSO; GBL,3; 7,Chlorobenzene,FALSE,Unknown,Unknown,16.39,16.12,TRUE,ISOS-L-1I,Light,FALSE,Open circuit,22.0; 22.0,Unknown,2,960,FALSE,77,834.7826087,,
2019-12-16 00:00:00,SLG , FTO , SnO2-np ,,, Perovskite , Spiro-MeOTAD ,,,, Ag,0.045,nip,FALSE,FA; MA,Pb,I,3,,1.57,1,Spin-coating,DMF; DMSO,7; 3,Ethyl acetate,FALSE,Unknown,Unknown,17.44,,TRUE,ISOS-D-2,Dark,FALSE,Open circuit,120.0; 120.0,Air,40,2,FALSE,77,1.739130435,,59
2019-11-11 00:00:00,SLG , FTO , TiO2-c , ZnO-np ,, Perovskite , Spiro-MeOTAD ,,,, Ag,0.09,nip,FALSE,Cs; FA,Pb,Br; I,0.51; 2.5,,,1,Spin-coating,DMF; DMSO,4; 1,Unknown,FALSE,Unknown,Unknown,18.1,17.9,TRUE,ISOS-D-1,Dark,FALSE,Open circuit,25.0; 25.0,Air,40,720,FALSE,77,626.0869565,,
2019-06-12 00:00:00,SLG , FTO , TiO2-c , TiO2-mp ,, Perovskite , BDT-4MeOTPA ,,,, Au,0.1,nip-mp,FALSE,Cs; FA; MA,Pb,Br; I,0.51; 2.49,,,1,Spin-coating,DMF; DMSO,4; 1,Chlorobenzene,FALSE,Unknown,Unknown,8.78,7.79,TRUE,ISOS-D-1,Dark,FALSE,Open circuit,40.0; 40.0,Ambient,,672,FALSE,77,584.3478261,,
2019-08-26 00:00:00,SLG , FTO , TiO2-c , TiO2-mp ,, Perovskite , IDT2 ,,,, Au,0.105,nip-mp,FALSE,FA; MA,Pb,Br; I,0.45; 2.55,,1.51,1,Spin-coating,DMF; DMSO,4; 1,Chlorobenzene,FALSE,Unknown,Unknown,15.36,15.77,TRUE,ISOS-D-1,Dark,FALSE,Open circuit,25.0; 25.0,Air,40,500,FALSE,77,434.7826087,,
2018-10-31 00:00:00,SLG , FTO , TiO2-c ,,, Perovskite , Spiro-MeOTAD ,,,, Au,0.1,nip,FALSE,Cs; FA,Pb,I,3,,,1,Spin-coating,DMSO; GBL,3; 7,Chlorobenzene,FALSE,Unknown,Unknown,,,TRUE,ISOS-D-2,Dark,FALSE,Open circuit,100.0; 100.0,Air,,24,FALSE,77,#DIV/0!,,
2015-12-03 00:00:00,SLG , FTO , TiO2-c ,,, Perovskite , Spiro-MeOTAD ,,,, Au,0.1,nip,FALSE,MA,Pb,I,3,,1.56,2,Evaporation >> CBD,none >> IPA,1 >> 1,Unknown,FALSE,Unknown,Unknown,12.1,11.7,TRUE,ISOS-D-1,Dark,FALSE,Open circuit,25.0; 25.0,Air,30,1440,FALSE,77,1252.173913,,
2019-01-10,SLG , FTO , TiO2-c ,,, Perovskite , Spiro-MeOTAD ,,,, Au,0.05,nip,FALSE,Cs; FA; MA,Pb,Br; I,0.51; 2.49,nan,nan,1,Spin-coating,DMF; DMSO,4; 1,Chlorobenzene,TRUE,Unknown,Unknown,12.6,,FALSE,ISOS-D-1,Dark,FALSE,Open circuit,25.0; 25.0,Air,,4800,FALSE,77,4173.913043,,
2019-02-18 00:00:00,Transparent wood , ITO , TiO2-c ,,, Perovskite , Spiro-MeOTAD ,,,, Au,0.126,nip,FALSE,FA; MA,Pb,Br; I,0.45; 2.55,,,1,Spin-coating,DMF; DMSO,4; 1,Chlorobenzene,FALSE,Unknown,Unknown,16.8,15.9,TRUE,ISOS-L-1,Light,FALSE,Open circuit,26.0; 26.0,Air,,720,FALSE,77,626.0869565,,
2019-03-20 00:00:00,SLG , FTO , TiO2-c , SWCNTs; TiO2-mp ,, Perovskite , Spiro-MeOTAD ,,,, Au,0.1,nip,FALSE,Cs; FA; MA,Pb,Br; I,0.5; 2.5,,,1,Spin-coating,DMF; DMSO,4; 1,Chlorobenzene,FALSE,Unknown,Unknown,17.09,,TRUE,ISOS-D-1,Dark,FALSE,Open circuit,25.0; 25.0,Ambient,,1,FALSE,77,0.869565217,,
2019-09-02 00:00:00,SLG , FTO , TiO2-c , TiO2-mp ,, Perovskite , Spiro-MeOTAD ,,,, Au,0.09,nip-mp,FALSE,MA; PA,Pb,I,16,PAI,,1,Spin-coating,DMF; DMSO,4; 1,Chlorobenzene,FALSE,Unknown,Unknown,12.04,,TRUE,ISOS-D-1,Dark,FALSE,Open circuit,25.0; 25.0,Air,50,1440,FALSE,77,1252.173913,,90
2016-12-28,SLG , FTO , TiO2-c , TiO2-mp ,, Perovskite , Spiro-MeOTAD ,,,, Au,,nip-mp,FALSE,MA,Pb,I,3,nan,nan,2,Spin-coating >> Dipp-coating,DMF >> IPA,1 >> 1,Unknown,FALSE,Unknown,Unknown,14.87,,TRUE,ISOS-D-1,Indoor light,FALSE,Open circuit,nan; nan,Air,50,240,TRUE,77,208.6956522,,
2016-06-22 00:00:00,SLG , FTO , Zn2SnO4 , Zn2SnO4-fiber ,, Perovskite , Spiro-MeOTAD ,,,, Au,0.03,nip,FALSE,FA; MA,Pb,Br; I,0.45; 2.55,,,1,Spin-coating,DMSO; GBL,3; 7,Unknown,FALSE,Unknown,Unknown,16.39,,TRUE,ISOS-D-1,Dark,FALSE,Open circuit,25.0; 25.0,Air,,16.7,FALSE,77,14.52173913,,
2018-09-06 00:00:00,SLG , FTO , TiO2-c , TiO2-mp , Al2O3-c, Perovskite , Spiro-MeOTAD ,,,, Au ,0.16,nip-mp,FALSE,MA,Pb,I,3,,1.6,1,Spin-coating,DMF; DMSO,9; 1,Diethyl ether,TRUE,Al2O3,Unknown,17.4,,TRUE,ISOS-D-1,Dark,FALSE,Open circuit,25.0; 25.0,Air,80,2256,FALSE,77,1961.73913,,
2020-03-23,SLG , ITO , PTAA ,,, Perovskite , C60 , BCP ,,, Ag,,pin,FALSE,(PEA); Cs; FA; MA,Pb,Br; I,0.6; 2.4,SCN,1.68,1,Spin-coating,DMF; NMP,4; 1,Diethyl ether,FALSE,Unknown,Unknown,19.58,19.46,TRUE,ISOS-L-1I,Sulfur plasma,FALSE,Passive resistance,20; 20,N2,,324,FALSE,77,281.7391304,,
2016-08-16 00:00:00,SLG , FTO , PEDOT:PSS ,,, Perovskite , PCBM-60 , BCP ,,, Ag,0.075,pin,FALSE,MA,Pb,I,3,Cl,1.6,2,Spin-coating >> Spin-coating,DMF >> IPA,1 >> 1,Unknown,FALSE,Unknown,Unknown,18.3,18.1,TRUE,ISOS-D-1,Dark,FALSE,Open circuit,25.0; 25.0,Air,1,1176,FALSE,77,1022.608696,,
2016-10-27 00:00:00,SLG , ITO ,,,, Perovskite , PCBM-70; PTB7-Th , Ca ,,, Al,0.04,pin,FALSE,FA,Pb,Cl,3,,3,1,Spin-coating,DMF,1,Toluene,FALSE,Unknown,Unknown,8.75,,TRUE,ISOS-D-1I,Dark,FALSE,Open circuit,25.0; 25.0,N2,0,168,FALSE,77,146.0869565,,
2019-04-22 00:00:00,SLG , FTO , TiO2-c , TiO2-mp , Al2O3-mp , Perovskite ,,,,, Carbon,0.16,nip-mp-carbon,FALSE,MA,Pb,I,3,,1.6,2,Spin-coating >> CBD,DMF >> IPA,1 >> 1,Unknown,FALSE,Unknown,Unknown,9.52,,TRUE,ISOS-D-1I,Dark,FALSE,Open circuit,25.0; 25.0,N2,0,1200,FALSE,77,1043.478261,,
2017-09-01 00:00:00,SLG , FTO , TiO2-c ,,, Perovskite , Spiro-MeOTAD , MoO3 ,,, Al,0.1,nip,FALSE,MA,Pb,I,3,,1.6,2,Spin-coating >> Spin-coating,DMF; DMSO; HCl >> IPA,9; 1; 0.25 >> 1,Unknown,FALSE,Unknown,Unknown,17.8,14.7,TRUE,ISOS-D-1,Dark,FALSE,Open circuit,25.0; 25.0,Air,85,300,FALSE,77,260.8695652,,
2019-03-11 00:00:00,SLG , ITO , TiO2-c ,,, Perovskite , Spiro-MeOTAD , MoO3 ,,, Ag,0.045,nip,FALSE,MA,Pb,I,3,DA2PbI4,1.6,1,Spin-coating,DMF,1,Chlorobenzene,FALSE,Unknown,Unknown,15.73,11.63,TRUE,ISOS-D-1I,Dark,FALSE,Open circuit,25.0; 25.0,Unknown,0,1440,FALSE,77,1252.173913,,81
2018-06-19 00:00:00,SLG , FTO , TiO2-c , TiO2-mp ,, Perovskite , Spiro-MeOTAD ,,,, Au,0.16,nip-mp,FALSE,Cs; FA; MA,Pb,Br; I,0.45; 2.55,Rb,,1,Spin-coating,DMF; DMSO,4; 1,Chlorobenzene,FALSE,Unknown,Unknown,17.4,,TRUE,ISOS-D-1,Dark,FALSE,Open circuit,25.0; 25.0,Air,50,720,FALSE,77.1,628.8209607,,
2019-11-06 00:00:00,SLG , ITO , SnO2-c ,,, Perovskite , Spiro-MeOTAD ,,,, Au,0.15,nip,FALSE,MA,Pb,I,3,,1.45,1,Spin-coating,DMF; DMSO,9; 1,Chlorobenzene,FALSE,Unknown,Unknown,17.13,16.11,TRUE,ISOS-D-1,Dark,FALSE,Open circuit,25.0; 25.0,Air,25,480,FALSE,77.2,421.0526316,,
2019-11-06 00:00:00,SLG , ITO , SnO2-c ,,, Perovskite , Spiro-MeOTAD ,,,, Au,0.15,nip,FALSE,Cs; FA; MA,Pb,Br; I,0.51; 2.49,,,1,Spin-coating,DMF; DMSO,4; 1,Chlorobenzene,FALSE,Unknown,Unknown,18.1,17.44,TRUE,ISOS-D-1,Dark,FALSE,Open circuit,25.0; 25.0,Air,25,480,FALSE,77.2,421.0526316,,
2017-05-03 00:00:00,SLG , FTO , TiO2-c , ZrO2-mp , TiO2-mp , Perovskite ,,,,, Carbon,0.14,nip-mp-carbon,FALSE,MA,Pb,I,3,5-AVAI,1.6,1,Drop-infiltration,GBL,1,Unknown,FALSE,Unknown,Unknown,5.48,,TRUE,ISOS-D-1,Dark,FALSE,Open circuit,25.0; 25.0,Air,40,380,FALSE,77.3,334.8017621,,
2018-07-02 00:00:00,SLG , ITO , NiO-c ,,, Perovskite , PCBM-60 , SnO2-c ,,, Ag,0.09,pin,FALSE,MA,Pb,I,3,,1.6,1,Spin-coating,DMF; DMSO,,Air,FALSE,Unknown,Unknown,12.8,,TRUE,ISOS-D-2I,Dark,FALSE,Open circuit,85.0; 85.0,N2,0,1000,FALSE,77.3,881.0572687,,77.3
2018-11-19 00:00:00,SLG , FTO , TiO2-c , TiO2-mp ,, Perovskite , FA-CN ,,,, Au,0.1,nip-mp,FALSE,FA; MA,Pb,Br; I,0.51; 2.49,,,1,Spin-coating,DMF; DMSO,4; 1,Trifluorotoluene,FALSE,Unknown,Unknown,14.19,,TRUE,ISOS-D-1,Dark,FALSE,Open circuit,25.0; 25.0,Air,55,5000,TRUE,77.5,4444.444444,,
2016-01-25,SLG , ITO , PEDOT:PSS ,,, Perovskite , PCBM-60 ,,,, Al,0.04,pin,FALSE,MA,Pb,I,3,nan,1.6,1,Spin-coating,DMSO; GBL,3; 7,Unknown,TRUE,SLG,Unknown,6.21,8.01,TRUE,ISOS-D-1I,Dark,FALSE,Open circuit,nan; nan,N2,,2400,FALSE,77.6,2142.857143,,
2019-02-04 00:00:00,SLG , FTO , TiO2-c , TiO2-mp ,, Perovskite , ACE-QA-ACE ,,,, Ag,0.1,nip-mp,FALSE,MA,Pb,I,3,,1.6,1,Spin-coating,DMF; DMSO,3; 2,Chlorobenzene,FALSE,Unknown,Unknown,18,18.2,TRUE,ISOS-D-1,Dark,FALSE,Open circuit,35.0; 35.0,Air,75,725,FALSE,78,659.0909091,,
2019-12-26 00:00:00,SLG , FTO , TiO2-c ,,, Perovskite ,,,,, Ag,0.25,nip,FALSE,MA,Pb,Br,3,,,1,Spin-coating,DMF,1,Unknown,FALSE,Unknown,Unknown,7.31,,TRUE,ISOS-D-1,Dark,FALSE,Open circuit,25.0; 25.0,Air,75,720,FALSE,78,654.5454545,,
2016-06-08 00:00:00,SLG , ITO , NiO-c ,,, Perovskite , HATNASOC7-Cs ,,,, Ag,0.112,pin,FALSE,MA,Pb,I,3,,1.6,1,Spin-coating,DMSO; GBL,9; 7,Toluene,FALSE,Unknown,Unknown,17.62,17.22,TRUE,ISOS-D-1,Dark,FALSE,Open circuit,25.0; 25.0,Air,40,720,FALSE,78,654.5454545,,
2019-02-22 00:00:00,SLG , FTO , TiO2-c ,,, Perovskite , p-DTS(FBTTh2)2 ,,,, Ag,0.16,nip,FALSE,MA,Pb,I,3,HI,1.5,1,Spin-coating,DMF,1,Unknown,FALSE,Unknown,Unknown,18,17.6,TRUE,ISOS_D_3,Dark,FALSE,Open circuit,85.0; 85.0,Air,85,2,FALSE,78,1.818181818,,
2019-12-09 00:00:00,SLG , FTO , SnO2-c ,,, Perovskite , Spiro-MeOTAD ,,,, Ag,0.1,nip,FALSE,Cs; FA; MA | BA,Pb | Pb,Br; I | I,0.51; 2.49 | 4,,,2,Spin-coating >> Spin-coating,DMF; DMSO >> IPA,4; 1 >> 1,Chlorobenzene,FALSE,Unknown,Unknown,19.43,17.45,TRUE,ISOS-D-2,Dark,FALSE,Open circuit,85.0; 85.0,Air,,600,FALSE,78,545.4545455,,
2020-03-02,SLG , FTO , TiO2-c , TiO2-mp ,, Perovskite , Spiro-MeOTAD ,,,, Ag,,nip-mp,FALSE,MA,Pb,I,3,MAAc,1.59,2,Spin-coating >> Spin-coating,DMF; DMSO >> IPA,7; 3 >> 1,Unknown,FALSE,Unknown,Unknown,16.24,,TRUE,ISOS-D-1,Dark,FALSE,Open circuit,nan; nan,Air,30,360,FALSE,78,327.2727273,,
2015-08-26 00:00:00,SLG , ITO ,,,, Perovskite , PCBM-60 ,,,, Al,0.1,pin,FALSE,MA,Pb,I,3,,1.6,1,Spin-coating,DMF; DMSO; NMP,7; 3; 0.05,Toluene,FALSE,Unknown,Unknown,12.78,12.21,TRUE,ISOS-D-1I,Dark,FALSE,Open circuit,25.0; 25.0,N2,0,3600,FALSE,78,3272.727273,,
2018-02-07 00:00:00,SLG , FTO , TiO2-c , TiO2-mp ,, Perovskite , asy-PBTBDT ,,,, Au,0.09,nip-mp,FALSE,Cs; FA; MA,Pb,Br; I,0.45; 2.55,,,1,Spin-coating,DMF; DMSO,4; 1,Chlorobenzene,FALSE,Unknown,Unknown,16.8,,TRUE,ISOS-D-2,Dark,FALSE,Open circuit,75.0; 75.0,Air,60,12,FALSE,78,10.90909091,,
2019-08-02 00:00:00,SLG , FTO , TiO2-c , TiO2-mp ,, Perovskite , P1 ,,,, Au,0.2,nip-mp,FALSE,Cs; FA; MA,Pb,Br; I,0.5; 2.5,,,1,Spin-coating,DMF; DMSO,4; 1,Chlorobenzene,FALSE,Unknown,Unknown,7.1,,TRUE,ISOS-D-1,Dark,FALSE,Open circuit,25.0; 25.0,Air,10,2100,FALSE,78,1909.090909,,
2019-10-17 00:00:00,SLG , FTO , SnO2-np , OTES:APTES-SAM ,, Perovskite , PTAA ,,,, Au,0.09,nip,FALSE,Cs; FA; MA,Pb,Br; I,0.51; 2.49,,,1,Spin-coating,DMF; DMSO,7; 3,Chlorobenzene,FALSE,Unknown,Unknown,20.33,19.91,TRUE,ISOS-D-1,Dark,FALSE,Open circuit,25.0; 25.0,Air,50,384,FALSE,78,349.0909091,,
2019-07-31 00:00:00,SLG , FTO , TiO2-c ,,, Perovskite , PTAA ,,,, Au,0.09,nip,FALSE,Cs,Pb,Br; I,0.15; 2.85,,1.7,1,Spin-coating,DMF; DMSO,9; 1,Unknown,FALSE,Unknown,Unknown,17.17,17,TRUE,ISOS-D-1,Dark,FALSE,Open circuit,25.0; 25.0,Air,45,144,FALSE,78,130.9090909,,
2018-04-05 00:00:00,SLG , FTO , TiO2-c , TiO2-mp ,, Perovskite , PTAA ,,,, Au,0.09,nip-mp,FALSE,MA,Pb,I,3,,1.6,1,Spin-coating,DMF,1,Chlorobenzene,FALSE,Unknown,Unknown,19.01,16.57,TRUE,ISOS-D-1,Dark,FALSE,Open circuit,25.0; 25.0,Ambient,,1680,FALSE,78,1527.272727,,
2018-12-10 00:00:00,SLG , AZO , ZnO, PCBM-60 ,, Perovskite , Spiro-MeOTAD ,,,, Au,0.06,nip,FALSE,Cs; FA; MA,Pb,Br; I,0.51; 2.49,Undoped,,1,Spin-coating,DMF; DMSO,4; 1,Chlorobenzene,FALSE,Unknown,Unknown,13.4,,TRUE,ISOS-D-1,Dark,FALSE,Open circuit,25.0; 25.0,Air,15,216,FALSE,78,196.3636364,,
2019-03-27 00:00:00,SLG , ITO , C60 ,,, Perovskite , Spiro-MeOTAD ,,,, Au,1,nip,FALSE,FA; MA,Pb,Br; I,0.45; 2.55,,,1,Spin-coating,DMF; DMSO,4; 1,Chlorobenzene,FALSE,Unknown,Unknown,15.93,14.38,TRUE,ISOS-L-1,White LED,FALSE,Open circuit,25.0; 25.0,Air,45,1000,FALSE,78,909.0909091,,78
2018-11-13 00:00:00,SLG , FTO , TiO2-c ,,, Perovskite , Spiro-MeOTAD ,,,, Au,0.075,nip,FALSE,MA,Pb,I,3,I2,1.6,2,Spin-coating >> Spin-coating,DMF >> IPA,1 >> 1,Unknown,FALSE,Unknown,Unknown,18.63,17.12,TRUE,ISOS-D-1,Dark,FALSE,Open circuit,25.0; 25.0,Air,20,280,FALSE,78,254.5454545,,
2019-04-20 00:00:00,SLG , FTO , TiO2-c ,,, Perovskite , Spiro-MeOTAD ,,,, Au,0.09,nip,FALSE,Cs,Pb,Br; I,2; 1,,,1,Spin-coating,DMSO,1,Unknown,FALSE,Unknown,Unknown,8.46,,TRUE,ISOS-D-1,Dark,FALSE,Open circuit,28.0; 28.0,Air,35,1200,FALSE,78,1090.909091,,
2019-04-20 00:00:00,SLG , FTO , TiO2-c ,,, Perovskite , Spiro-MeOTAD ,,,, Au,0.09,nip,FALSE,Cs,Pb,Br; I,2; 1,,,1,Spin-coating,DMSO,1,Unknown,FALSE,Unknown,Unknown,8.24,,TRUE,ISOS-D-1,Dark,FALSE,Open circuit,28.0; 28.0,Air,35,1200,FALSE,78,1090.909091,,
2014-07-24 00:00:00,SLG , FTO , TiO2-c ,,, Perovskite , Spiro-MeOTAD ,,,, Au,0.224,nip,FALSE,MA,Pb,I,3,Cl,1.6,1,Spin-coating,DMF,1,Unknown,FALSE,Unknown,Unknown,10.8,,TRUE,ISOS-D-1,Dark,FALSE,Open circuit,25.0; 25.0,Air,,2160,FALSE,78,1963.636364,,
2019-04-05 00:00:00,SLG , FTO , TiO2-c ,,, Perovskite , Spiro-MeOTAD ,,,, Au,0.15,nip,FALSE,MA,Pb,I,3,Cl,1.6,1,Spin-coating,GBL; NMP,1; 5,Diethyl ether,FALSE,Unknown,Unknown,15.11,11.71,TRUE,ISOS-D-1,Dark,FALSE,Open circuit,25.0; 25.0,Air,30,504,FALSE,78,458.1818182,,
2019-04-05 00:00:00,SLG , FTO , TiO2-c ,,, Perovskite , Spiro-MeOTAD ,,,, Au,0.15,nip,FALSE,MA,Pb,I,3,Cl,1.6,1,Spin-coating,GBL; NMP,1; 5,Diethyl ether,FALSE,Unknown,Unknown,11.26,8.37,TRUE,ISOS-D-1,Dark,FALSE,Open circuit,25.0; 25.0,Air,30,504,FALSE,78,458.1818182,,
2019-04-05 00:00:00,SLG , FTO , TiO2-c ,,, Perovskite , Spiro-MeOTAD ,,,, Au,0.15,nip,FALSE,MA,Pb,I,3,Cl,1.6,1,Spin-coating,GBL; NMP,1; 5,Diethyl ether,FALSE,Unknown,Unknown,11.24,7.51,TRUE,ISOS-D-1,Dark,FALSE,Open circuit,25.0; 25.0,Air,30,504,FALSE,78,458.1818182,,
2020-01-13 00:00:00,SLG , FTO , TiO2-c ,,, Perovskite , Spiro-MeOTAD ,,,, Au,0.1,nip,FALSE,Cs; FA; MA,Pb,Br; I,0.51; 2.49,,,1,Spin-coating,DMF; DMSO,4; 1,Chlorobenzene,FALSE,Unknown,Unknown,15.31,,TRUE,ISOS-D-1,Dark,FALSE,Open circuit,25.0; 25.0,Air,11.3,2184,FALSE,78,1985.454545,,80
2019-12-10 00:00:00,SLG , FTO , TiO2-c ,,, Perovskite , Spiro-MeOTAD ,,,, Au,0.09,nip,FALSE,FA; MA,Pb,I,3,,,1,Spin-coating,DMF; DMSO,3; 7,Chlorobenzene,FALSE,Unknown,Unknown,19.84,18.29,TRUE,ISOS-D-1,Dark,FALSE,Open circuit,30.0; 30.0,Air,40,800,FALSE,78,727.2727273,,
2019-07-25 00:00:00,SLG , FTO , TiO2-c ,,, Perovskite , Spiro-MeOTAD ,,,, Au,0.09,nip,FALSE,FA,Pb,I,3,Cl,1.48,2,Spin-coating >> Spin-coating,DMF; DMSO >> IPA,4; 1 >> 1,Chlorobenzene,FALSE,Unknown,Unknown,21.23,16.09,TRUE,ISOS-D-1,Dark,FALSE,Open circuit,30.0; 30.0,Air,20,500,FALSE,78,454.5454545,,
2016-06-22 00:00:00,SLG , FTO , Zn2SnO4 , rGO; Zn2SnO4-fiber ,, Perovskite , Spiro-MeOTAD ,,,, Au,0.03,nip,FALSE,FA; MA,Pb,Br; I,0.45; 2.55,,,1,Spin-coating,DMSO; GBL,3; 7,Unknown,FALSE,Unknown,Unknown,17.89,17.77,TRUE,ISOS-D-1,Dark,FALSE,Open circuit,25.0; 25.0,Air,,16.7,FALSE,78,15.18181818,,
2018-09-21 00:00:00,SLG , FTO , TiO2-c , TiO2-mp ,, Perovskite , Spiro-MeOTAD ,,,, Au,0.09,nip-mp,FALSE,FA; MA,Pb,Br; I,0.45; 2.55,PLMF,,1,Spin-coating,DMF; DMSO,4; 1,Chlorobenzene,FALSE,Unknown,Unknown,18,,TRUE,ISOS-D-1,Dark,FALSE,Open circuit,25.0; 25.0,Air,40,1000,FALSE,78,909.0909091,,78
2019-05-03 00:00:00,SLG , FTO , TiO2-c , TiO2-mp ,, Perovskite , Spiro-MeOTAD ,,,, Au,0.16,nip-mp,FALSE,Cs; FA; MA,Pb,Br; I,0.51; 2.49,,,1,Spin-coating,DMF; DMSO,4; 1,Chlorobenzene,FALSE,Unknown,Unknown,19.67,19.42,TRUE,ISOS-L-1I,Light,FALSE,MPPT,25.0; 25.0,N2,0,500,TRUE,78,454.5454545,,
2020-01-17,SLG , FTO , TiO2-c , TiO2-mp ,, Perovskite , Spiro-MeOTAD ,,,, Au,0.16,nip-mp,FALSE,FA; MA,Pb,Br; I,0.45; 2.55,nan,1.6,1,Spin-coating,DMF; DMSO,7; 3,Chlorobenzene,FALSE,Unknown,Unknown,14.38,12.81,TRUE,ISOS-D-1,Dark,FALSE,Open circuit,nan; nan,Air,20,720,FALSE,78,654.5454545,,20
2019-07-02,SLG , FTO , TiO2-c , TiO2-mp , SnO2 , Perovskite , V1160 ,,,, Au,0.16,nip-mp,FALSE,Cs; FA; MA,Pb,Br; I,0.36; 2.64,nan,nan,1,Spin-coating,DMF; DMSO,4; 1,Chlorobenzene,FALSE,Unknown,Unknown,18.27,16.55,TRUE,ISOS-D-1,Dark,FALSE,Open circuit,nan; nan,Air,45,700,FALSE,78,636.3636364,,
2016-03-11 00:00:00,SLG , ITO ,,,, Perovskite , C60 , BCP ,,, Ag,0.1,pin,FALSE,MA,Pb,I,3,,1.6,1,Spin-coating,DMF,1,Chlorobenzene,FALSE,Unknown,Unknown,12.2,10.2,TRUE,ISOS-D-1,Dark,FALSE,Open circuit,25.0; 25.0,Air,,250,FALSE,78,227.2727273,,
